step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
51,test,0,0.3122984245419502,0.39740481731996274,20.834123947936494,-0.9672924367146112,-1.7145806205643086,"(0, 100, 0)"
52,test,0,0.2726956680417061,0.39740481731996274,20.8284754796774,-1.006277456205397,-1.7151215131481012,"(0, 100, 0)"
53,test,0,0.2965390160679817,0.44107737863844726,20.822772533177066,-1.0454757320971417,-1.717318488426971,"(0, 100, 0)"
54,test,0,0.24787528067827225,0.44107737863844726,20.814087984579235,-1.081947652679308,-1.7348307432478458,"(0, 100, 0)"
55,test,0,0.23407236486673355,0.44107737863844726,20.801046230472913,-1.1120822139232238,-1.775456506602124,"(0, 100, 0)"
56,test,0,0.33919338230043655,0.44107737863844726,20.793036182412006,-1.1504020682046767,-1.7775715776505465,"(0, 100, 0)"
57,test,0,0.3410500371828675,0.44107737863844726,20.78473096722412,-1.189580541497614,-1.7819267839640653,"(0, 100, 0)"
58,test,0,0.3237217152491212,0.44107737863844726,20.77637084737456,-1.2285260932093744,-1.7819394023087107,"(0, 100, 0)"
59,test,0,0.2880829647183419,0.4244429466698665,20.768207233308512,-1.2661705246338932,-1.7907201845043637,"(0, 100, 0)"
60,test,0,0.3747779205441475,0.4244429466698665,20.75984049316023,-1.300021880558106,-1.8243178256823502,"(0, 100, 0)"
61,test,0,0.345339871942997,0.4244429466698665,20.75008241902077,-1.3377376432379695,-1.8241715312011169,"(0, 100, 0)"
62,test,0,0.2067219093441963,0.4244429466698665,20.742517519604593,-1.3745025898393053,-1.8154723391423386,"(0, 100, 0)"
63,test,0,0.09198120981454848,0.4244429466698665,20.74241610735076,-1.40816324859309,-1.7614898258725153,"(0, 100, 0)"
64,test,0,0.3105736756697297,0.4244429466698665,20.73512469800507,-1.4472216277550858,-1.752340551366971,"(0, 100, 0)"
65,test,0,0.1362908119335771,0.39859240222748415,20.729016711492168,-1.4838468715324031,-1.7321390334850677,"(0, 100, 0)"
66,test,0,0.22157294396311045,0.39859240222748415,20.72379857493738,-1.5189612172627125,-1.7016093457048627,"(0, 100, 0)"
67,test,0,0.3410292649641633,0.39859240222748415,20.718588258440636,-1.558736215398968,-1.7021466027552954,"(0, 100, 0)"
68,test,0,0.3335149064660073,0.39859240222748415,20.71331417148347,-1.5982893653625772,-1.703486280120645,"(0, 100, 0)"
69,test,0,0.3403422906994819,0.39859240222748415,20.70741905298023,-1.6370184650841002,-1.7060188483737848,"(0, 100, 0)"
70,test,0,0.39933416992425924,0.39859240222748415,20.701958716836092,-1.6750788382230213,-1.7127687602586055,"(0, 100, 0)"
71,test,0,0.22417988628149033,0.3960393534206873,20.697456980638506,-1.7112656371790103,-1.6900105662720817,"(0, 100, 0)"
72,test,0,0.3315709009766579,0.3960393534206873,20.692937873928724,-1.7510065465942102,-1.6796415941321399,"(0, 100, 0)"
73,test,0,0.349614180624485,0.3960393534206873,20.688947063192686,-1.7884722774662485,-1.6844090289686775,"(0, 100, 0)"
74,test,0,0.33002500981092453,0.3960393534206873,20.684725961932262,-1.8280802163885579,-1.66851770163074,"(0, 100, 0)"
75,test,0,0.4554179087281227,0.3960393534206873,20.687359108715793,-1.8651086840211928,-1.6708102151611064,"(0, 100, 0)"
76,test,0,0.22216562181711197,0.3960393534206873,20.684806549946842,-1.9009178660927415,-1.6267730044042348,"(0, 100, 0)"
77,test,0,0.3365471586585045,0.39218960300968486,20.683086785590355,-1.94053784512414,-1.602987707832944,"(0, 100, 0)"
78,test,0,0.3065558150410652,0.39218960300968486,20.681928825138765,-1.9795265570618448,-1.5762859016103419,"(0, 100, 0)"
79,test,0,0.3376549109816551,0.39218960300968486,20.68201321147771,-2.018658468699548,-1.5590973300074373,"(0, 100, 0)"
80,test,0,0.35121483355760574,0.39218960300968486,20.682605256045136,-2.057013491299984,-1.548017762216641,"(0, 100, 0)"
81,test,0,0.2891993895173073,0.39218960300968486,20.684028993488393,-2.0956991786450376,-1.5197538340006476,"(0, 100, 0)"
82,test,0,0.39525795727968216,0.39218960300968486,20.686359989759854,-2.1335763338833624,-1.5064658920192338,"(0, 100, 0)"
83,test,0,0.22433585673570633,0.3990001568612463,20.688920074754876,-2.170888035174471,-1.4975822074249803,"(0, 100, 0)"
84,test,0,0.30258048325777054,0.3990001568612463,20.692059878870072,-2.2108975166770333,-1.4878562677112355,"(0, 100, 0)"
85,test,0,0.2932158187031746,0.3990001568612463,20.695329534029767,-2.2492974985159013,-1.47357670103216,"(0, 100, 0)"
86,test,0,0.4313750341534615,0.3990001568612463,20.6965282482786,-2.286290582908421,-1.4800976121643337,"(0, 100, 0)"
87,test,0,0.36682090163230896,0.3990001568612463,20.700298977756866,-2.3254311815507553,-1.4674811289073313,"(0, 100, 0)"
88,test,0,0.35141025483608246,0.3990001568612463,20.704982669234013,-2.3645204245630635,-1.4385581666712233,"(0, 100, 0)"
89,test,0,0.1925402730703354,0.4319469813577667,20.710726237410235,-2.4030058373777057,-1.4116428024331555,"(0, 100, 0)"
90,test,0,0.12287509441375732,0.4319469813577667,20.715929514228993,-2.4375588136319326,-1.4066631102955118,"(0, 100, 0)"
91,test,0,0.3004853166639805,0.4319469813577667,20.723163969519714,-2.4764236488434905,-1.3656847959714198,"(0, 100, 0)"
92,test,0,0.17835427820682526,0.4319469813577667,20.73193435142799,-2.513762719154721,-1.304318410563034,"(0, 100, 0)"
93,test,0,0.23946474213153124,0.4319469813577667,20.742477997330994,-2.5478902393116685,-1.2370286820430716,"(0, 100, 0)"
94,test,0,0.33172835409641266,0.492060249450584,20.755539775239008,-2.580829586172481,-1.1663995313847386,"(0, 100, 0)"
95,test,0,0.24798919633030891,0.492060249450584,20.77203682489683,-2.6169518324686387,-1.118949619476948,"(0, 100, 0)"
96,test,0,0.20222260057926178,0.492060249450584,20.78766006701302,-2.6482801317894027,-1.033273233868594,"(0, 100, 0)"
97,test,0,0.017522774636745453,0.536582163253844,20.804582695826547,-2.6742645598819723,-0.9463503158414012,"(0, 100, 0)"
98,test,0,0.29914283007383347,0.536582163253844,20.828338161102447,-2.7059737485611146,-0.9133882318868537,"(0, 100, 0)"
99,test,0,0.07763483095914125,0.536582163253844,20.850054825879774,-2.735191717251084,-0.869742365018758,"(0, 100, 0)"
100,test,0,0.22479621320962906,0.536582163253844,20.874688105755332,-2.7629289318330277,-0.832476657156356,"(0, 100, 0)"
101,test,0,0.29713425785303116,0.536582163253844,20.90105376747633,-2.7912863713570815,-0.8092289111538632,"(0, 100, 0)"
102,test,0,0.01786942034959793,0.536582163253844,20.924324161695175,-2.8141922006897464,-0.7486286203102488,"(0, 100, 0)"
103,test,0,0.39726112037897104,0.675364941690634,20.950823785577125,-2.838714899757006,-0.7439414607761987,"(0, 100, 0)"
104,test,0,0.2889459952712059,0.675364941690634,20.97927691232559,-2.8644095571812187,-0.7250172101343898,"(0, 100, 0)"
105,test,0,0.3110510930418968,0.675364941690634,21.008743593959412,-2.8900701033684895,-0.7105023277614625,"(0, 100, 0)"
106,test,0,0.3399110212922096,0.675364941690634,21.03430509326766,-2.912448143115692,-0.7273721050809073,"(0, 100, 0)"
107,test,0,0.2550884708762169,0.675364941690634,21.062143465883132,-2.9369857082700577,-0.7051681957845223,"(0, 100, 0)"
108,test,0,0.24556178599596026,0.675364941690634,21.088066943250915,-2.958175569722285,-0.6537102487895193,"(0, 100, 0)"
109,test,0,0.35609883815050125,0.675364941690634,21.117023493068512,-2.9807590415998013,-0.6614275216787088,"(0, 100, 0)"
110,test,0,0.31922370940446854,0.675364941690634,21.14875915766175,-3.0051982300774185,-0.6484290283805038,"(0, 100, 0)"
111,test,0,0.2755044475197792,0.6544384228588104,21.18006607724286,-3.027995138811157,-0.6255541357153231,"(0, 100, 0)"
112,test,0,0.3148256465792656,0.6544384228588104,21.21213854294101,-3.0506756029542688,-0.6053971462903897,"(0, 100, 0)"
113,test,0,0.3515177741646766,0.6544384228588104,21.245759442790902,-3.0698010916460716,-0.5879132748744139,"(0, 100, 0)"
114,test,0,0.34597333520650864,0.6544384228588104,21.278063182733746,-3.091275350932191,-0.5840811607779552,"(0, 100, 0)"
115,test,0,0.29519961029291153,0.6544384228588104,21.310007194725884,-3.1120113430697027,-0.5637776269101598,"(0, 100, 0)"
116,test,0,0.09193139150738716,0.6544384228588104,21.33778056248656,-3.130858212232413,-0.49003277485627356,"(0, 100, 0)"
117,test,0,0.3154065087437629,0.6544384228588104,21.373026354864184,-3.149235162675713,-0.47460454813377667,"(0, 100, 0)"
118,test,0,0.4155716076493263,0.5330419757158577,21.402645308644818,-3.164359541271616,-0.4884198146870784,"(0, 100, 0)"
119,test,0,0.23666569590568542,0.5330419757158577,21.425850404497513,-3.180044371866305,-0.4394503265955532,"(100, 0, 0)"
120,test,0,0.22388717532157898,0.5330419757158577,21.460351714386555,-3.195912442770776,-0.4242105505240304,"(100, 0, 0)"
121,test,0,0.30919404327869415,0.5330419757158577,21.495667781207285,-3.211518932530951,-0.4046835948264158,"(100, 0, 0)"
122,test,0,0.3326455280184746,0.5330419757158577,21.5317816081662,-3.2210718636645104,-0.37302955297341195,"(100, 0, 0)"
123,test,0,0.3756096437573433,0.5330419757158577,21.567770848297805,-3.23483713797101,-0.3592608528706065,"(100, 0, 0)"
124,test,0,0.36477915197610855,0.11306315218818326,21.60429799839778,-3.247091316252761,-0.34374152029950117,"(100, 0, 0)"
125,test,0,0.3088463321328163,0.11306315218818326,21.6393771769582,-3.2590904954106676,-0.31828446544893707,"(100, 0, 0)"
126,test,0,0.3276350274682045,0.11306315218818326,21.674813590678465,-3.270854276628368,-0.3147725636627013,"(100, 0, 0)"
127,test,0,0.30890022963285446,0.11306315218818326,21.711986375691186,-3.2828233199618686,-0.3003610789311814,"(100, 0, 0)"
128,test,0,0.38909135013818746,0.11306315218818326,21.745610214008355,-3.29339011423864,-0.2998894214194366,"(100, 0, 0)"
129,test,0,0.32019849866628647,0.11306315218818326,21.783923290386234,-3.304859820294928,-0.2813977520296559,"(100, 0, 0)"
130,test,0,0.3063854053616524,0.24563478747692474,21.822241095417812,-3.3155125076606704,-0.26163149795997287,"(100, 0, 0)"
131,test,0,0.31764591485261917,0.24563478747692474,21.860782048681056,-3.325470715017693,-0.24446308136940376,"(100, 0, 0)"
132,test,0,0.07504682708531618,0.24563478747692474,21.896429755343615,-3.333831464321739,-0.20544664464190035,"(100, 0, 0)"
133,test,0,0.3401765301823616,0.24563478747692474,21.927096849202997,-3.344814704708727,-0.2070029735885991,"(100, 0, 0)"
134,test,0,0.3200744464993477,0.24563478747692474,21.965765872963313,-3.352721282665292,-0.19597769156839018,"(100, 0, 0)"
135,test,0,0.17587236315011978,0.24563478747692474,21.99637599243141,-3.3672571162634504,-0.1709852584692647,"(100, 0, 0)"
136,test,0,0.3167023435235024,0.33626943146089194,22.031698601656956,-3.3766133951676918,-0.15096559679708002,"(100, 0, 0)"
137,test,0,0.2715703025460243,0.33626943146089194,22.069951633370792,-3.381185106912929,-0.15223415594237885,"(100, 0, 0)"
138,test,0,0.16944723576307297,0.33626943146089194,22.105339151514922,-3.3863480219257482,-0.14045177182885438,"(100, 0, 0)"
139,test,0,0.3137301281094551,0.33626943146089194,22.144905947320698,-3.391757439867654,-0.13201220317053258,"(100, 0, 0)"
140,test,0,0.2664604559540749,0.33626943146089194,22.179319431641506,-3.3964163055927803,-0.1608489828341801,"(100, 0, 0)"
141,test,0,0.248322106897831,0.33626943146089194,22.21622215758552,-3.4014659831781557,-0.16698383097267888,"(100, 0, 0)"
142,test,0,0.2206043228507042,0.32675254966386474,22.25448532470582,-3.4108279201101404,-0.15129346238310015,"(100, 0, 0)"
143,test,0,0.15392256528139114,0.32675254966386474,22.290810599405788,-3.407757542043092,-0.12162678209662846,"(100, 0, 0)"
144,test,0,0.06715435441583395,0.32675254966386474,22.32046181194459,-3.4021305695026616,-0.04103930029355592,"(100, 0, 0)"
145,test,0,0.3327794158831238,0.32675254966386474,22.359347941909473,-3.4033631569954044,-0.030956784903852844,"(100, 0, 0)"
146,test,0,0.3200748050585389,0.32675254966386474,22.39885405381567,-3.404604560819273,-0.029527979843710694,"(100, 0, 0)"
147,test,0,0.32044137362390757,0.32675254966386474,22.438390954086383,-3.4056563203695918,-0.026576798513508228,"(100, 0, 0)"
148,test,0,0.3113673711195588,0.34173335510950187,22.47650891542859,-3.4077988315670407,-0.021225470028864855,"(100, 0, 0)"
149,test,0,0.32025189045816665,0.34173335510950187,22.516243908604224,-3.4027423390941474,-0.0199449330925956,"(100, 0, 0)"
150,test,0,0.3348240936174989,0.34173335510950187,22.555609068890192,-3.403376878683256,-0.015574917001869507,"(100, 0, 0)"
151,test,0,0.321904637850821,0.34173335510950187,22.594319295159966,-3.3974383134607753,-0.02167895546626098,"(100, 0, 0)"
152,test,0,0.3155413353815675,0.34173335510950187,22.63433088834093,-3.3962284470548614,-0.019242985129466716,"(100, 0, 0)"
153,test,0,0.32189095858484507,0.34173335510950187,22.674373817332118,-3.39697249686445,-0.018431594884951764,"(100, 0, 0)"
154,test,0,0.19037837628275153,0.3484674802106112,22.708345850601486,-3.393419442043438,0.004970849125677299,"(100, 0, 0)"
155,test,0,0.315924234688282,0.3484674802106112,22.743656880536832,-3.3954880546776702,0.023326215396733536,"(100, 0, 0)"
156,test,0,0.3624880686402321,0.3484674802106112,22.781262679445767,-3.3996354690923236,0.005312517865782907,"(100, 0, 0)"
157,test,0,0.31802598387002945,0.3484674802106112,22.821403084857682,-3.402345441852587,-0.0011489844654809238,"(100, 0, 0)"
158,test,0,0.33349544554948807,0.3484674802106112,22.861495410918042,-3.4034969766541394,-0.0066226859536312925,"(100, 0, 0)"
159,test,0,0.31542880088090897,0.3484674802106112,22.90133374556049,-3.404591598753458,-0.010796515177892723,"(100, 0, 0)"
160,test,0,0.3159415200352668,0.3306339381449064,22.941420371349682,-3.405757788468735,-0.014903637080446884,"(100, 0, 0)"
161,test,0,0.32086528185755014,0.3306339381449064,22.97738687421459,-3.4067811024358594,-0.03340456302313946,"(100, 0, 0)"
162,test,0,0.3118714764714241,0.3306339381449064,23.01511604240274,-3.4084851244935095,-0.022983759935622954,"(100, 0, 0)"
163,test,0,0.31935296207666397,0.3306339381449064,23.055311713458874,-3.404813869081702,-0.027150395015396973,"(100, 0, 0)"
164,test,0,0.31948266178369517,0.3306339381449064,23.095142187456375,-3.401432636766953,-0.03192020099255967,"(100, 0, 0)"
165,test,0,0.32320431619882584,0.3306339381449064,23.135145171204233,-3.4027962357732844,-0.036265233577773816,"(100, 0, 0)"
166,test,0,0.33421627432107925,0.33780702230445814,23.175169674697507,-3.4043435259452726,-0.04108334984626432,"(100, 0, 0)"
167,test,0,0.3105146363377571,0.33780702230445814,23.21408219566157,-3.404505152745859,-0.037876184423663674,"(100, 0, 0)"
168,test,0,0.3081202879548073,0.33780702230445814,23.253902606940354,-3.4055868268639227,-0.0396923237831324,"(100, 0, 0)"
169,test,0,0.32055789977312094,0.33780702230445814,23.293333615454337,-3.407206046054522,-0.04320717797743885,"(100, 0, 0)"
170,test,0,0.3222605064511299,0.33780702230445814,23.3321009222338,-3.408808713758691,-0.04753029276912858,"(100, 0, 0)"
171,test,0,0.3896327391266822,0.33780702230445814,23.367302978372404,-3.410655029149542,-0.057077660748064446,"(100, 0, 0)"
172,test,0,0.32749802712351084,0.3437813186289417,23.395315198849826,-3.413165671878766,-0.10277102325525946,"(100, 0, 0)"
173,test,0,0.33109293133020395,0.3437813186289417,23.433672762912458,-3.4175528709541942,-0.11200863275047174,"(100, 0, 0)"
174,test,0,0.09839867893606424,0.3437813186289417,23.4689006546326,-3.4207709691466555,-0.08182390634453102,"(100, 0, 0)"
175,test,0,0.3194992030039429,0.3437813186289417,23.507799389877007,-3.4206646911253626,-0.07169458831739182,"(100, 0, 0)"
176,test,0,0.23680064920336005,0.3437813186289417,23.546113211909432,-3.4207607647058715,-0.057520936520133355,"(100, 0, 0)"
177,test,0,0.3171906555071473,0.3437813186289417,23.58563508977478,-3.4208825053346605,-0.05601191918027986,"(100, 0, 0)"
178,test,0,0.31724781636148686,0.3626093192929934,23.624328832605382,-3.422566764463259,-0.0544341224690652,"(100, 0, 0)"
179,test,0,0.36705777887254953,0.3626093192929934,23.658444396551932,-3.427926134593825,-0.06371909529172458,"(100, 0, 0)"
180,test,0,0.33289165142923594,0.3626093192929934,23.714253235296205,-3.4328253495798395,-0.08167826313656595,"(100, 0, 0)"
181,test,0,0.3402169123291969,0.3626093192929934,23.75044946525371,-3.4358047528268085,-0.0824148983717648,"(100, 0, 0)"
182,test,0,0.10203682631254195,0.3626093192929934,23.766770480373914,-3.436718384888768,-0.06405640972502119,"(100, 0, 0)"
183,test,0,0.3248479440808296,0.3626093192929934,23.80481201656798,-3.43892808812443,-0.05649514244405951,"(100, 0, 0)"
184,test,0,0.3536400571465493,0.3654718037352135,23.841027394361927,-3.4410316439813986,-0.07623441822260725,"(100, 0, 0)"
185,test,0,0.3310287073254585,0.3654718037352135,23.87732255504857,-3.4442930500139224,-0.0918284179012081,"(100, 0, 0)"
186,test,0,0.3399467244744301,0.3654718037352135,23.91615442143859,-3.4476080411439254,-0.08925679143562908,"(100, 0, 0)"
187,test,0,0.3331936374306679,0.3654718037352135,23.951702172466565,-3.451012610771488,-0.09670617015560992,"(100, 0, 0)"
188,test,0,0.27741385251283646,0.3654718037352135,23.988956188101984,-3.4541609388797774,-0.07989504308738965,"(100, 0, 0)"
189,test,0,0.27285928279161453,0.3654718037352135,24.025048411148248,-3.4612213643802185,-0.08162585142197387,"(100, 0, 0)"
190,test,0,0.21693105157464745,0.36135423689918117,24.05061005019656,-3.471468700765491,-0.01798336913772908,"(100, 0, 0)"
191,test,0,0.2915656939148903,0.36135423689918117,24.08407777062712,-3.4709351796626384,0.029005666136164652,"(100, 0, 0)"
192,test,0,0.37509626988321537,0.36135423689918117,24.11928720388303,-3.470271029716082,-0.005792287962958773,"(100, 0, 0)"
193,test,0,0.04570405650883914,0.36135423689918117,24.153203743280642,-3.4760803551400907,0.018214852455059712,"(100, 0, 0)"
194,test,0,0.3104058876633644,0.36135423689918117,24.190216718647214,-3.47503127970901,0.030543793545346302,"(100, 0, 0)"
195,test,0,0.32063762191683054,0.36135423689918117,24.226584214384577,-3.474556643808168,0.010922091669385958,"(100, 0, 0)"
196,test,0,0.31992513779550785,0.36848481855939086,24.26658291701607,-3.4741873820244433,0.008210755749443627,"(100, 0, 0)"
197,test,0,0.38374383095651865,0.36848481855939086,24.299098437460735,-3.466802969444021,-0.011015381109517849,"(100, 0, 0)"
198,test,0,0.3409575903788209,0.36848481855939086,24.330960548388212,-3.4610321549776404,-0.018026925839903573,"(100, 0, 0)"
199,test,0,0.32517380360513926,0.36848481855939086,24.370800158584082,-3.4617650950992673,-0.019856471325438194,"(100, 0, 0)"
200,test,0,0.279231496155262,0.36848481855939086,24.40004001107217,-3.467672199490211,-0.05195769277789114,"(100, 0, 0)"
201,test,0,0.22344263643026352,0.36848481855939086,24.431556692653682,-3.477216656729501,-0.09024529600456212,"(100, 0, 0)"
202,test,0,0.29736483842134476,0.361867091229461,24.4698980134659,-3.4805079663415834,-0.07857483220895342,"(100, 0, 0)"
203,test,0,0.32296494394540787,0.361867091229461,24.50677916946736,-3.483582956044664,-0.08451066184042456,"(100, 0, 0)"
204,test,0,0.3063597157597541,0.361867091229461,24.56605432812059,-3.488002307817881,-0.06674072011179788,"(100, 0, 0)"
205,test,0,0.32289762049913406,0.361867091229461,24.58597429175391,-3.489289956511402,-0.06278156265013089,"(100, 0, 0)"
206,test,0,0.31216756254434586,0.361867091229461,24.625763446263065,-3.491609264663759,-0.05370284965249822,"(100, 0, 0)"
207,test,0,0.33196548372507095,0.361867091229461,24.683441478301372,-3.4944503975822623,-0.04297021681485468,"(100, 0, 0)"
208,test,0,0.07977103069424629,0.3469420638993932,24.714576817103044,-3.4949367325129903,0.015997827877065093,"(100, 0, 0)"
209,test,0,0.2950702691450715,0.3469420638993932,24.734182138696912,-3.49455281713665,0.020813681550331635,"(100, 0, 0)"
210,test,0,0.3501268709078431,0.3469420638993932,24.77291893515211,-3.4939978425308937,0.01301664373345823,"(100, 0, 0)"
211,test,0,0.32205594424158335,0.3469420638993932,24.81212211043467,-3.493501130169305,0.011993029843438648,"(100, 0, 0)"
212,test,0,0.3536507273092866,0.3469420638993932,24.8493253267113,-3.492660041305768,-0.00594962241741335,"(100, 0, 0)"
213,test,0,0.17744235042482617,0.3469420638993932,24.88455077290041,-3.492413865710188,0.010485623561943026,"(100, 0, 0)"
214,test,0,0.2907039606943727,0.34881005295242185,24.922104039234398,-3.496783804081927,0.014798051852006429,"(100, 0, 0)"
215,test,0,0.29609958175569767,0.34881005295242185,24.961136778299476,-3.496122774667937,0.020399467649632786,"(100, 0, 0)"
216,test,0,0.3163215899839997,0.34881005295242185,25.000693213491225,-3.495287737930803,0.02116746360407703,"(100, 0, 0)"
217,test,0,0.33259115461260075,0.34881005295242185,25.0389992214949,-3.4954675545540197,0.016623133924618866,"(100, 0, 0)"
218,test,0,0.3127300823107361,0.34881005295242185,25.077861493394565,-3.4954822648626376,0.012632293622154738,"(100, 0, 0)"
219,test,0,0.31638188008219004,0.34881005295242185,25.11685306702803,-3.4950003286473375,0.00883276158522172,"(100, 0, 0)"
220,test,0,0.3805727446451784,0.35247774473815596,25.15572357942772,-3.4947732005262777,0.0007985157513465961,"(100, 0, 0)"
